GRD_INSPIR_100;RAHVAARV_KOKKU;RAHVAARV_ELUHOONES;RAHVAARV_KESKUSES
100mN65923E07365;2;2;0
100mN65946E07300;2;2;0
100mN65950E07308;2;2;0
100mN65952E07299;2;2;0
100mN65954E07303;2;2;0
100mN65956E07304;2;2;0
100mN65963E07303;2;2;0
100mN65964E07303;3;3;0
100mN65903E07385;18;18;0
100mN65907E07385;19;19;0
100mN65908E07384;10;10;0
100mN65912E07380;1;1;0
100mN65915E07379;12;12;0
100mN65902E07379;3;3;0
100mN65900E07375;543;543;0
100mN65901E07385;189;189;0
100mN65899E07381;99;99;0
100mN65901E07375;370;370;0
100mN65903E07375;387;387;0
100mN65902E07372;166;166;0
100mN65903E07365;158;158;0
100mN65907E07365;170;170;0
100mN65898E07368;691;691;0
100mN64713E05300;143;143;0
100mN64713E05303;76;76;0
100mN64713E05304;55;55;0
100mN64714E05306;43;43;0
100mN64718E05272;12;12;0
100mN64724E05276;10;10;0
100mN64729E05281;25;25;0
100mN64717E05289;80;80;0
100mN64719E05289;82;82;0
100mN64718E05290;107;107;0
100mN64725E05282;29;29;0
100mN64726E05281;25;25;0
100mN64723E05291;32;32;0
100mN64732E05292;11;11;0
100mN64726E05289;50;50;0
100mN64724E05311;298;298;0
100mN64726E05305;15;15;0
100mN64726E05306;19;19;0
100mN64725E05307;21;21;0
100mN64735E05288;68;68;0
100mN64728E05283;30;30;0
100mN64719E05299;30;30;0
100mN64718E05302;45;45;0
100mN64716E05303;39;39;0
100mN64717E05303;81;81;0
100mN64730E05281;11;11;0
100mN64730E05282;32;32;0
100mN64735E05291;31;31;0
100mN64735E05296;527;527;0
100mN64719E05301;37;37;0
100mN64718E05304;33;33;0
100mN64719E05304;5;5;0
100mN64729E05287;15;15;0
100mN64729E05288;23;23;0
100mN64730E05288;23;23;0
100mN64721E05308;9;9;0
100mN64731E05288;25;25;0
100mN64732E05288;14;14;0
100mN64727E05302;19;19;0
100mN64730E05290;39;39;0
100mN64728E05293;25;25;0
100mN64728E05295;33;33;0
100mN64729E05298;164;164;0
100mN64723E05309;101;101;0
100mN64722E05312;13;13;0
100mN64729E05296;36;36;0
100mN64738E05290;37;37;0
100mN64713E05290;56;56;0
100mN64711E05309;347;347;0
100mN64715E05292;27;27;0
100mN64715E05301;47;47;0
100mN64714E05303;51;51;0
100mN64724E05279;65;65;0
100mN64687E05325;25;25;0
100mN64677E05334;30;30;0
100mN64712E05298;46;46;0
100mN64719E05274;42;42;0
100mN64725E05279;36;36;0
100mN64726E05278;10;10;0
100mN64711E05300;38;38;0
100mN64720E05276;30;30;0
100mN64721E05274;24;24;0
100mN64721E05275;33;33;0
100mN64711E05310;157;157;0
100mN64720E05278;94;94;0
100mN64720E05279;8;8;0
100mN64669E05337;14;14;0
100mN64670E05338;4;4;0
100mN64671E05336;2;2;0
100mN64683E05327;1;1;0
100mN64681E05334;19;19;0
100mN64683E05328;21;21;0
100mN64684E05330;26;26;0
100mN64677E05333;25;25;0
100mN64676E05337;28;28;0
100mN64677E05337;25;25;0
100mN64678E05337;24;24;0
100mN64679E05336;12;12;0
100mN64683E05334;32;32;0
100mN64695E05323;28;28;0
100mN64693E05327;2;2;0
100mN64685E05329;30;30;0
100mN64686E05329;31;31;0
100mN64683E05336;14;14;0
100mN64694E05321;21;21;0
100mN64693E05321;5;5;0
100mN64688E05328;23;23;0
100mN64688E05329;24;24;0
100mN64707E05298;302;302;0
100mN64707E05300;47;47;0
100mN64706E05302;33;33;0
100mN64688E05332;54;54;0
100mN64687E05337;5;5;0
100mN64690E05329;22;22;0
100mN64710E05293;33;33;0
100mN64707E05302;15;15;0
100mN64708E05302;23;23;0
100mN64713E05286;20;20;0
100mN64713E05287;14;14;0
100mN64715E05285;60;60;0
100mN64714E05288;13;13;0
100mN64710E05299;22;22;0
100mN64699E05312;20;20;0
100mN64711E05290;43;43;0
100mN64710E05301;37;37;0
100mN64709E05304;31;31;0
100mN64713E05292;6;6;0
100mN64713E05294;34;34;0
100mN64715E05290;50;50;0
100mN64706E05309;16;16;0
100mN64716E05289;55;55;0
100mN64710E05307;114;114;0
100mN64709E05306;16;16;0
100mN64707E05295;20;20;0
100mN64697E05316;333;333;0
100mN64698E05321;30;30;0
100mN64699E05319;15;15;0
100mN64696E05320;386;386;0
100mN64703E05319;15;15;0
100mN64703E05322;17;17;0
100mN64704E05331;5;5;0
100mN64709E05339;3;3;0
100mN64697E05319;379;379;0
100mN64718E05316;1;1;0
100mN64722E05313;77;77;0
100mN64728E05315;14;14;0
100mN64729E05314;7;7;0
100mN64733E05314;5;5;0
100mN64746E05287;3;3;0
100mN64748E05286;21;21;0
100mN64738E05298;6;6;0
100mN64749E05290;1;1;0
100mN64729E05299;19;19;0
100mN64728E05304;36;36;0
100mN64732E05299;12;12;0
100mN64698E05318;171;171;0
100mN64728E05305;51;51;0
100mN64728E05307;13;13;0
100mN64732E05308;5;5;0
100mN64733E05297;2;2;0
100mN64733E05301;3;3;0
100mN64735E05301;3;3;0
100mN64731E06591;112;112;0
100mN64733E06593;108;108;0
100mN64737E06592;117;117;0
100mN64717E06594;277;277;0
100mN64716E06595;7;7;0
100mN64722E06594;38;38;0
100mN64720E06595;25;25;0
100mN64722E06597;13;13;0
100mN64737E06587;127;127;0
100mN64727E06593;37;37;0
100mN64723E06603;5;5;0
100mN64724E06605;4;4;0
100mN64726E06602;135;135;0
100mN64731E06620;326;326;0
100mN64729E06601;302;302;0
100mN64735E06594;3;3;0
100mN64732E06595;42;42;0
100mN64750E06589;51;51;0
100mN64750E06595;7;7;0
100mN64749E06602;30;30;0
100mN64714E06587;8;8;0
100mN64727E06592;91;91;0
100mN64741E06585;31;31;0
100mN64722E06583;26;26;0
100mN64745E06591;13;13;0
100mN64725E06585;45;45;0
100mN64747E06597;67;67;0
100mN64734E06594;40;40;0
100mN64728E06592;121;121;0
100mN64729E06589;12;12;0
100mN64736E06582;13;13;0
100mN64716E06597;13;13;0
100mN64717E06597;17;17;0
100mN64730E06591;438;52;386
100mN64731E06588;62;62;0
100mN64731E06589;13;13;0
100mN64732E06587;174;174;0
100mN64734E06585;62;62;0
100mN64720E06596;3;3;0
100mN64733E06588;7;7;0
100mN64733E06591;1;1;0
100mN64708E06577;11;11;0
100mN64711E06565;11;11;0
100mN64707E06585;58;58;0
100mN64708E06583;24;24;0
100mN64708E06578;22;22;0
100mN64709E06593;47;47;0
100mN64711E06590;29;29;0
100mN64711E06593;34;34;0
100mN64714E06588;16;16;0
100mN64714E06589;28;28;0
100mN64716E06586;13;13;0
100mN64705E06593;35;35;0
100mN64706E06594;44;44;0
100mN64710E06582;14;14;0
100mN64712E06581;49;49;0
100mN64711E06583;28;28;0
100mN64708E06593;29;29;0
100mN64713E06595;32;32;0
100mN64714E06596;45;45;0
100mN64722E06574;33;33;0
100mN64720E06578;15;15;0
100mN64723E06568;2;2;0
100mN64710E06623;1;1;0
100mN64715E06620;4;4;0
100mN64715E06621;7;7;0
100mN64715E06624;2;2;0
100mN64717E06577;43;43;0
100mN64720E06574;16;16;0
100mN64723E06573;24;24;0
100mN64724E06574;34;34;0
100mN64723E06578;37;37;0
100mN64717E06584;28;28;0
100mN64716E06585;31;31;0
100mN64718E06585;52;52;0
100mN64735E06570;14;14;0
100mN64717E06578;20;20;0
100mN64716E06579;73;73;0
100mN64719E06580;25;25;0
100mN64727E06581;4;4;0
100mN64724E06582;39;39;0
100mN64726E06583;34;34;0
100mN64737E06569;201;201;0
100mN64721E06580;30;30;0
100mN64737E06570;129;129;0
100mN64738E06569;151;151;0
100mN64720E06583;29;29;0
100mN64722E06593;10;10;0
100mN64724E06592;30;30;0
100mN64725E06588;43;43;0
100mN64717E06587;14;14;0
100mN64719E06586;27;27;0
100mN64726E06588;3;3;0
100mN64726E06591;7;7;0
100mN64734E06577;35;35;0
100mN64735E06577;57;57;0
100mN64731E06568;51;51;0
100mN64732E06570;50;50;0
100mN64738E06574;35;35;0
100mN64720E06592;6;6;0
100mN64720E06590;2;2;0
100mN64730E06570;15;15;0
100mN64730E06574;8;8;0
100mN64728E06584;34;34;0
100mN64729E06585;27;27;0
100mN64730E06581;17;17;0
100mN64731E06580;15;15;0
100mN64731E06574;16;16;0
100mN64732E06576;22;22;0
100mN64737E06577;43;43;0
100mN64727E06579;46;46;0
100mN64727E06583;4;4;0
100mN64723E06584;35;35;0
100mN64733E06568;5;5;0
100mN64698E06589;9;9;0
100mN64711E06585;30;30;0
100mN64714E06578;27;27;0
100mN64715E06579;40;40;0
100mN64706E06580;36;36;0
100mN64701E06590;2;2;0
100mN64704E06591;5;5;0
100mN64705E06592;39;39;0
100mN64714E06577;19;19;0
100mN64715E06577;87;87;0
100mN64706E06579;15;15;0
100mN64707E06579;10;10;0
100mN64707E06580;13;13;0
100mN64710E06566;2;2;0
100mN64710E06569;145;145;0
100mN64710E06570;504;504;0
100mN64746E06599;236;236;0
100mN64748E06598;89;89;0
100mN64743E06603;135;135;0
100mN64743E06604;37;37;0
100mN64746E06604;120;120;0
100mN64741E06613;30;30;0
100mN64743E06614;28;28;0
100mN64748E06609;154;154;0
100mN64749E06597;64;64;0
100mN64750E06597;45;45;0
100mN64752E06595;73;73;0
100mN64719E06630;27;27;0
100mN64720E06626;2;2;0
100mN64720E06627;40;40;0
100mN64721E06627;3;3;0
100mN64764E06586;117;117;0
100mN64765E06587;200;200;0
100mN64722E06633;4;4;0
100mN64752E06596;33;33;0
100mN64753E06594;50;50;0
100mN64754E06598;40;40;0
100mN64764E06591;16;16;0
100mN64765E06582;18;18;0
100mN64765E06585;37;37;0
100mN64767E06582;17;17;0
100mN64766E06591;30;30;0
100mN64755E06595;61;61;0
100mN64756E06596;11;11;0
100mN64770E06581;15;15;0
100mN64761E06596;9;9;0
100mN64761E06597;33;33;0
100mN64758E06596;3;3;0
100mN64750E06610;6;6;0
100mN64762E06596;43;43;0
100mN64763E06595;33;33;0
100mN64763E06596;45;45;0
100mN64738E06625;178;178;0
100mN64751E06611;13;13;0
100mN64761E06570;5;5;0
100mN64761E06573;1;1;0
100mN64760E06588;15;15;0
100mN64764E06596;16;16;0
100mN64761E06592;17;17;0
100mN64762E06586;5;5;0
100mN64701E06625;3;3;0
100mN64701E06626;1;1;0
100mN64703E06631;8;8;0
100mN64705E06625;6;6;0
100mN64708E06624;3;3;0
100mN64708E06626;5;5;0
100mN64707E06629;6;6;0
100mN64711E06625;2;2;0
100mN64746E06596;40;40;0
100mN64743E06598;18;18;0
100mN64744E06599;36;36;0
100mN64748E06605;17;17;0
100mN64741E06616;187;187;0
100mN64745E06604;429;429;0
100mN64739E06611;441;441;0
100mN64742E06614;11;11;0
100mN64733E06622;392;392;0
100mN64735E06620;359;359;0
100mN64737E06621;103;103;0
100mN64737E06623;445;445;0
100mN64734E06623;197;197;0
100mN64736E06621;410;410;0
100mN64742E06577;24;24;0
100mN64742E06578;46;46;0
100mN64743E06578;32;32;0
100mN64743E06576;3;3;0
100mN64744E06576;18;18;0
100mN64745E06575;63;63;0
100mN64746E06574;160;160;0
100mN64738E06580;3;3;0
100mN64740E06579;14;14;0
100mN64740E06580;13;13;0
100mN64739E06583;100;100;0
100mN64739E06585;58;58;0
100mN64741E06584;26;26;0
100mN64739E06589;81;81;0
100mN64739E06586;5;5;0
100mN64741E06590;4;4;0
100mN64742E06592;81;81;0
100mN64744E06581;22;22;0
100mN64744E06582;32;32;0
100mN64745E06582;40;40;0
100mN64745E06583;33;33;0
100mN64745E06584;20;20;0
100mN64747E06578;44;44;0
100mN64750E06586;59;59;0
100mN64751E06587;27;27;0
100mN64751E06588;26;26;0
100mN64752E06590;33;33;0
100mN64748E06579;28;28;0
100mN64753E06591;71;71;0
100mN64754E06591;42;42;0
100mN64740E06608;254;254;0
100mN64755E06589;52;52;0
100mN64744E06590;24;24;0
100mN64756E06593;8;8;0
100mN64758E06589;27;27;0
100mN64757E06592;60;60;0
100mN64741E06607;211;211;0
100mN64749E06574;19;19;0
100mN64757E06573;8;8;0
100mN64749E06585;47;47;0
100mN64734E06624;7;7;0
100mN65797E05348;118;118;0
100mN65797E05349;39;39;0
100mN65798E05350;24;24;0
100mN65799E05347;2;2;0
100mN65800E05348;4;4;0
100mN65800E05354;23;23;0
100mN65800E05356;15;15;0
100mN65799E05359;16;16;0
100mN65805E05357;11;11;0
100mN65804E05359;356;356;0
100mN65806E05357;13;13;0
100mN65800E05359;48;48;0
100mN65795E05350;38;38;0
100mN65796E05350;3;3;0
100mN65799E05360;13;13;0
100mN65812E05356;28;28;0
100mN65794E05356;13;13;0
100mN65804E05351;4;4;0
100mN65857E05359;711;711;0
100mN65857E05364;477;477;0
100mN65851E05374;179;179;0
100mN65859E05365;296;296;0
100mN65860E05365;150;150;0
100mN65860E05367;117;117;0
100mN65859E05369;65;65;0
100mN65865E05370;312;312;0
100mN65862E05365;521;521;0
100mN65910E05328;2;2;0
100mN65895E05327;25;25;0
100mN65864E05361;212;212;0
100mN65853E05358;85;85;0
100mN65857E05362;470;470;0
100mN65852E05363;341;341;0
100mN65810E05371;21;21;0
100mN65811E05372;10;10;0
100mN65810E05407;21;21;0
100mN65807E05434;7;7;0
100mN65807E05435;23;23;0
100mN65807E05433;18;18;0
100mN65808E05433;5;5;0
100mN65808E05434;4;4;0
100mN65814E05353;2;2;0
100mN65813E05359;23;23;0
100mN65818E05360;20;20;0
100mN65819E05361;21;21;0
100mN65824E05373;20;20;0
100mN65825E05371;21;21;0
100mN65825E05372;11;11;0
100mN65826E05372;8;8;0
100mN65819E05354;11;11;0
100mN65821E05361;15;15;0
100mN65821E05362;23;23;0
100mN65828E05363;11;11;0
100mN65830E05369;9;9;0
100mN65821E05358;19;19;0
100mN65823E05358;32;32;0
100mN65821E05364;18;18;0
100mN65818E05369;3;3;0
100mN65833E05372;29;29;0
100mN65812E05361;36;36;0
100mN65814E05360;35;35;0
100mN65815E05360;32;32;0
100mN65812E05365;106;106;0
100mN65818E05371;24;24;0
100mN65819E05373;15;15;0
100mN65821E05368;18;18;0
100mN65844E05339;3;3;0
100mN65821E05373;12;12;0
100mN65821E05374;26;26;0
100mN65823E05371;14;14;0
100mN65835E05354;10;10;0
100mN65836E05354;21;21;0
100mN65835E05359;20;20;0
100mN65824E05358;13;13;0
100mN65824E05361;22;22;0
100mN65824E05362;14;14;0
100mN65836E05362;18;18;0
100mN65835E05364;10;10;0
100mN65838E05363;4;4;0
100mN65835E05374;15;15;0
100mN65817E05363;12;12;0
100mN65813E05369;16;16;0
100mN65823E05367;25;25;0
100mN65824E05367;16;16;0
100mN65826E05360;10;10;0
100mN65826E05361;36;36;0
100mN65826E05363;6;6;0
100mN65838E05373;15;15;0
100mN65815E05370;15;15;0
100mN65837E05373;40;40;0
100mN65816E05370;30;30;0
100mN65825E05368;2;2;0
100mN65817E05371;20;20;0
100mN65816E05372;35;35;0
100mN65805E05360;317;317;0
100mN65807E05360;2;2;0
100mN65808E05363;31;31;0
100mN65808E05364;24;24;0
100mN65807E05365;11;11;0
100mN65807E05366;11;11;0
100mN65811E05361;1;1;0
100mN65810E05365;37;37;0
100mN65807E05373;2;2;0
100mN65828E05407;5;5;0
100mN65829E05407;26;26;0
100mN65836E05390;28;28;0
100mN65837E05397;37;37;0
100mN65837E05398;14;14;0
100mN65838E05397;8;8;0
100mN65834E05400;45;45;0
100mN65829E05409;12;12;0
100mN65831E05407;25;25;0
100mN65831E05408;34;34;0
100mN65835E05402;41;41;0
100mN65834E05402;24;24;0
100mN65835E05403;31;31;0
100mN65835E05404;18;18;0
100mN65847E05381;175;175;0
100mN65846E05380;429;429;0
100mN65849E05376;93;93;0
100mN65848E05380;171;171;0
100mN65845E05384;461;461;0
100mN65845E05387;205;205;0
100mN65846E05387;142;142;0
100mN65852E05378;337;337;0
100mN65850E05381;150;150;0
100mN65850E05387;442;442;0
100mN65848E05388;143;143;0
100mN65852E05381;5;5;0
100mN65854E05385;313;313;0
100mN65853E05380;201;201;0
100mN65820E05406;82;82;0
100mN65821E05409;2;2;0
100mN65834E05377;7;7;0
100mN65834E05378;34;34;0
100mN65836E05377;4;4;0
100mN65836E05404;34;34;0
100mN65838E05400;14;14;0
100mN65835E05380;6;6;0
100mN65837E05377;6;6;0
100mN65833E05393;71;71;0
100mN65835E05394;30;30;0
100mN65814E05430;6;6;0
100mN65834E05383;44;44;0
100mN65836E05392;30;30;0
100mN65841E05402;2;2;0
100mN65822E05422;170;170;0
100mN65835E05389;53;53;0
100mN65873E05366;2;2;0
100mN65881E05359;6;6;0
100mN65879E05374;5;5;0
100mN65884E05359;6;6;0
100mN65819E05380;46;46;0
100mN65818E05382;43;43;0
100mN65887E05317;2;2;0
100mN65888E05322;9;9;0
100mN65890E05325;6;6;0
100mN65893E05325;2;2;0
100mN65813E05378;47;47;0
100mN65823E05375;35;35;0
100mN65821E05379;8;8;0
100mN65818E05386;16;16;0
100mN65820E05385;24;24;0
100mN65820E05386;51;51;0
100mN65819E05387;85;85;0
100mN65820E05387;34;34;0
100mN65821E05386;79;79;0
100mN65821E05384;8;8;0
100mN65816E05394;4;4;0
100mN65815E05406;8;8;0
100mN65817E05405;6;6;0
100mN65826E05391;11;11;0
100mN65827E05383;38;38;0
100mN65832E05385;18;18;0
100mN65831E05394;33;33;0
100mN65886E05416;43;43;0
100mN65818E05404;25;25;0
100mN65818E05405;91;91;0
100mN65819E05405;16;16;0
100mN65827E05399;26;26;0
100mN65826E05388;3;3;0
100mN65831E05381;19;19;0
100mN65820E05393;20;20;0
100mN65819E05396;21;21;0
100mN65821E05394;24;24;0
100mN65822E05393;29;29;0
100mN65822E05395;29;29;0
100mN65823E05395;18;18;0
100mN65821E05403;491;491;0
100mN65825E05376;6;6;0
100mN65829E05393;20;20;0
100mN65829E05394;14;14;0
100mN65830E05391;29;29;0
100mN65830E05392;71;71;0
100mN65832E05382;49;49;0
100mN65832E05384;43;43;0
100mN65833E05383;31;31;0
100mN65833E05386;26;26;0
100mN65828E05397;26;26;0
100mN65830E05396;41;41;0
100mN65831E05396;36;36;0
100mN65832E05394;39;39;0
100mN65825E05384;38;38;0
100mN65823E05388;26;26;0
100mN65824E05393;17;17;0
100mN65825E05391;6;6;0
100mN65825E05395;25;25;0
100mN65827E05384;33;33;0
100mN65828E05385;39;39;0
100mN65830E05402;4;4;0
100mN65828E05389;50;50;0
100mN65827E05396;11;11;0
100mN65827E05397;21;21;0
100mN65833E05399;23;23;0
100mN65833E05403;39;39;0
100mN65830E05382;1;1;0
100mN65831E05375;13;13;0
100mN65818E05408;184;184;0
100mN65833E05377;28;28;0
100mN65826E05399;39;39;0
100mN65827E05402;11;11;0
100mN65816E05407;3;3;0
100mN65830E05384;14;14;0
100mN65826E05403;31;31;0
100mN65887E05334;3;3;0
100mN65887E05339;5;5;0
100mN65889E05340;17;17;0
100mN65889E05341;9;9;0
100mN65814E05380;12;12;0
100mN65894E05337;10;10;0
100mN65816E05377;26;26;0
100mN65817E05376;8;8;0
100mN65817E05377;20;20;0
100mN65815E05379;6;6;0
100mN65880E05346;15;15;0
100mN65879E05354;2;2;0
100mN65877E05356;4;4;0
100mN65882E05354;22;22;0
100mN65882E05358;9;9;0
100mN65882E05343;5;5;0
100mN65882E05356;4;4;0
100mN65883E05358;4;4;0
100mN65819E05375;26;26;0
100mN65856E05402;408;408;0
100mN65858E05398;525;525;0
100mN65860E05392;179;179;0
100mN65856E05398;211;211;0
100mN65858E05400;372;372;0
100mN65863E05393;19;19;0
100mN65863E05397;6;6;0
100mN65863E05396;4;4;0
100mN65864E05397;31;31;0
100mN65865E05395;11;11;0
100mN65866E05394;10;10;0
100mN65860E05401;5;5;0
100mN65862E05400;3;3;0
100mN65860E05405;23;23;0
100mN65862E05402;5;5;0
100mN65863E05405;31;31;0
100mN65885E05408;115;115;0
100mN65864E05401;7;7;0
100mN65870E05380;2;2;0
100mN65867E05383;21;21;0
100mN65875E05380;29;29;0
100mN65876E05381;38;38;0
100mN65874E05383;24;24;0
100mN65876E05390;14;14;0
100mN65868E05396;11;11;0
100mN65868E05397;27;27;0
100mN65868E05403;7;7;0
100mN65870E05400;12;12;0
100mN65869E05402;16;16;0
100mN65870E05398;183;183;0
100mN65861E05419;88;88;0
100mN65862E05419;67;67;0
100mN65871E05400;562;562;0
100mN65874E05404;24;24;0
100mN65871E05403;15;15;0
100mN65870E05405;14;14;0
100mN65871E05406;20;20;0
100mN65872E05396;6;6;0
100mN65857E05408;9;9;0
100mN65865E05415;44;44;0
100mN65873E05396;6;6;0
100mN65873E05398;283;283;0
100mN65876E05393;41;41;0
100mN65859E05407;14;14;0
100mN65860E05406;28;28;0
100mN65866E05421;33;33;0
100mN65866E05407;238;238;0
100mN65872E05402;19;19;0
100mN65873E05400;1;1;0
100mN65859E05415;2;2;0
100mN65860E05418;47;47;0
100mN65861E05424;19;19;0
100mN65861E05425;18;18;0
100mN65863E05424;26;26;0
100mN65872E05404;19;19;0
100mN65873E05403;12;12;0
100mN65863E05412;10;10;0
100mN65867E05409;312;312;0
100mN65865E05427;20;20;0
100mN65857E05401;349;349;0
100mN65859E05404;21;21;0
100mN65859E05402;1;1;0
100mN65858E05397;187;187;0
100mN65855E05403;51;51;0
100mN65859E05405;18;18;0
100mN65861E05392;114;114;0
100mN65859E05395;3;3;0
100mN65856E05405;256;256;0
100mN65856E05404;40;40;0
100mN65855E05389;392;392;0
100mN65845E05404;352;352;0
100mN65852E05393;419;419;0
100mN65845E05393;333;333;0
100mN65847E05400;373;373;0
100mN65853E05399;366;366;0
100mN65854E05405;3;3;0
100mN65837E05408;7;7;0
100mN65838E05408;54;54;0
100mN65838E05410;33;33;0
100mN65837E05411;19;19;0
100mN65839E05411;34;34;0
100mN65840E05408;6;6;0
100mN65841E05414;5;5;0
100mN65856E05386;221;221;0
100mN65836E05417;7;7;0
100mN65854E05460;7;7;0
100mN65852E05461;2;2;0
100mN65853E05462;12;12;0
100mN65854E05461;23;23;0
100mN65847E05411;12;12;0
100mN65855E05462;22;22;0
100mN65857E05387;505;505;0
100mN65848E05410;185;185;0
100mN65859E05376;12;12;0
100mN65862E05376;6;6;0
100mN65856E05383;448;448;0
100mN65847E05403;24;24;0
100mN65849E05403;71;71;0
100mN65854E05387;135;135;0
100mN65851E05391;205;205;0
100mN65894E05405;48;48;0
100mN65894E05403;82;82;0
100mN65895E05403;77;77;0
100mN65879E05414;101;101;0
100mN65895E05405;51;51;0
100mN65895E05406;73;73;0
100mN65896E05398;347;347;0
100mN65884E05407;82;82;0
100mN65886E05406;49;49;0
100mN65886E05407;63;63;0
100mN65887E05408;75;75;0
100mN65887E05412;76;76;0
100mN65881E05434;57;57;0
100mN65882E05436;383;383;0
100mN65882E05414;50;50;0
100mN65883E05415;142;142;0
100mN65883E05417;132;132;0
100mN65881E05430;51;51;0
100mN65884E05422;49;49;0
100mN65884E05417;71;71;0
100mN65882E05428;94;94;0
100mN65879E05432;5;5;0
100mN65883E05429;312;312;0
100mN65878E05422;1;1;0
100mN65880E05433;236;236;0
100mN65887E05427;9;9;0
100mN65882E05433;9;9;0
100mN65878E05425;183;183;0
100mN65880E05437;222;222;0
100mN65885E05422;2;2;0
100mN65887E05422;33;33;0
100mN65886E05423;7;7;0
100mN65894E05400;149;149;0
100mN65878E05409;140;140;0
100mN65877E05414;93;93;0
100mN65877E05415;102;102;0
100mN65895E05399;191;191;0
100mN65898E05401;127;127;0
100mN65898E05400;96;96;0
100mN65870E05413;143;143;0
100mN65872E05408;49;49;0
100mN65873E05407;33;33;0
100mN65874E05407;59;59;0
100mN65874E05408;19;19;0
100mN65876E05410;134;134;0
100mN65872E05413;184;184;0
100mN65872E05420;187;187;0
100mN65873E05418;62;62;0
100mN65866E05429;19;19;0
100mN65870E05428;4;4;0
100mN65874E05427;27;27;0
100mN65875E05426;66;66;0
100mN65875E05428;23;23;0
100mN65876E05426;164;164;0
100mN65886E05389;4;4;0
100mN65877E05390;19;19;0
100mN65877E05380;26;26;0
100mN65878E05389;19;19;0
100mN65879E05389;15;15;0
100mN65881E05392;205;205;0
100mN65879E05395;31;31;0
